date,se,browser,hits
2017-04-07,search,msie,3550128.0
2017-04-07,yandex,msie,2538250.0
2017-04-08,search,msie,1863754.0
2017-04-08,yandex,msie,1271367.0
2017-04-09,search,msie,1978442.0
2017-04-09,yandex,msie,1362482.0
2017-04-10,search,msie,3896068.0
2017-04-10,yandex,msie,2813068.0
2017-04-11,search,msie,3755711.0
2017-04-11,yandex,msie,2708624.0
2017-04-12,search,msie,3773627.0
2017-04-12,yandex,msie,2715986.0
2017-04-13,search,msie,3682014.0
2017-04-13,yandex,msie,2652767.0
2017-04-14,search,msie,3420869.0
2017-04-14,yandex,msie,2461699.0
2017-04-15,search,msie,1754362.0
2017-04-15,yandex,msie,1197961.0
2017-04-16,search,msie,1810916.0
2017-04-16,yandex,msie,1260349.0
2017-04-17,search,msie,3841779.0
2017-04-17,yandex,msie,2831807.0
2017-04-18,search,msie,3864736.0
2017-04-18,yandex,msie,2791893.0
2017-04-19,search,msie,3850875.0
2017-04-19,yandex,msie,2786146.0
2017-04-20,search,msie,3775719.0
2017-04-20,yandex,msie,2736752.0
2017-04-21,search,msie,3480069.0
2017-04-21,yandex,msie,2502943.0
2017-04-22,search,msie,1877954.0
2017-04-22,yandex,msie,1285920.0
2017-04-23,search,msie,1991387.0
2017-04-23,yandex,msie,1376963.0
2017-04-24,search,msie,3836393.0
2017-04-24,yandex,msie,2784404.0
2017-04-25,search,msie,3559995.0
2017-04-25,yandex,msie,2576345.0
2017-04-26,search,msie,3636283.0
2017-04-26,yandex,msie,2625931.0
2017-04-27,search,msie,3518254.0
2017-04-27,yandex,msie,2536024.0
2017-04-28,search,msie,3141345.0
2017-04-28,yandex,msie,2237600.0
2017-04-29,search,msie,1567863.0
2017-04-29,yandex,msie,1039091.0
2017-04-30,search,msie,1518983.0
2017-04-30,yandex,msie,1001473.0
2017-05-01,search,msie,1663463.0
2017-05-01,yandex,msie,1112801.0
2017-05-02,search,msie,3489911.0
2017-05-02,yandex,msie,2533737.0
2017-05-03,search,msie,3525103.0
2017-05-03,yandex,msie,2532850.0
2017-05-04,search,msie,3450123.0
2017-05-04,yandex,msie,2479952.0
2017-05-05,search,msie,3079294.0
2017-05-05,yandex,msie,2186606.0
2017-05-06,search,msie,1564282.0
2017-05-06,yandex,msie,1029805.0
2017-05-07,search,msie,1560508.0
2017-05-07,yandex,msie,1029440.0
2017-05-08,search,msie,1762802.0
2017-05-08,yandex,msie,1152161.0
2017-05-09,search,msie,1805690.0
2017-05-09,yandex,msie,1192445.0
2017-05-10,search,msie,3702135.0
2017-05-10,yandex,msie,2669686.0
2017-05-11,search,msie,3673687.0
2017-05-11,yandex,msie,2644345.0
2017-05-12,search,msie,3362121.0
2017-05-12,yandex,msie,2411628.0
2017-05-13,search,msie,1729231.0
2017-05-13,yandex,msie,1149445.0
2017-05-14,search,msie,1795243.0
2017-05-14,yandex,msie,1213610.0
2017-05-15,search,msie,3672547.0
2017-05-15,yandex,msie,2654350.0
2017-05-16,search,msie,3668060.0
2017-05-16,yandex,msie,2630770.0
2017-05-17,search,msie,3634801.0
2017-05-17,yandex,msie,2620090.0
2017-05-18,search,msie,3474793.0
2017-05-18,yandex,msie,2494956.0
2017-05-19,search,msie,3119348.0
2017-05-19,yandex,msie,2223008.0
2017-05-20,search,msie,1477638.0
2017-05-20,yandex,msie,981099.0
2017-05-21,search,msie,1686630.0
2017-05-21,yandex,msie,1159331.0
2017-05-22,search,msie,3575418.0
2017-05-22,yandex,msie,2608611.0
2017-05-23,search,msie,3490895.0
2017-05-23,yandex,msie,2529709.0
2017-05-24,search,msie,3380936.0
2017-05-24,yandex,msie,2449158.0
2017-05-25,search,msie,3307565.0
2017-05-25,yandex,msie,2398225.0
2017-05-26,search,msie,3027641.0
2017-05-26,yandex,msie,2184970.0
2017-05-27,search,msie,1450201.0
2017-05-27,yandex,msie,978646.0
2017-05-28,search,msie,1604707.0
2017-05-28,yandex,msie,1100777.0
2017-05-29,search,msie,3533990.0
2017-05-29,yandex,msie,2579731.0
2017-05-30,search,msie,3413400.0
2017-05-30,yandex,msie,2474397.0
2017-05-31,search,msie,3350666.0
2017-05-31,yandex,msie,2433589.0
2017-06-01,search,msie,3229220.0
2017-06-01,yandex,msie,2338347.0
2017-06-02,search,msie,3044781.0
2017-06-02,yandex,msie,2196650.0
2017-06-03,search,msie,1516368.0
2017-06-03,yandex,msie,1033527.0
2017-06-04,search,msie,1604544.0
2017-06-04,yandex,msie,1100443.0
2017-06-05,search,msie,3418845.0
2017-06-05,yandex,msie,2494142.0
2017-06-06,search,msie,3315782.0
2017-06-06,yandex,msie,2395021.0
2017-06-07,search,msie,3236602.0
2017-06-07,yandex,msie,2337379.0
2017-06-08,search,msie,3165627.0
2017-06-08,yandex,msie,2287195.0
2017-06-09,search,msie,2867663.0
2017-06-09,yandex,msie,2055155.0
2017-06-10,search,msie,1336163.0
2017-06-10,yandex,msie,898919.0
2017-06-11,search,msie,1324693.0
2017-06-11,yandex,msie,881554.0
2017-06-12,search,msie,1622539.0
2017-06-12,yandex,msie,1051779.0
2017-06-13,search,msie,3310643.0
2017-06-13,yandex,msie,2413530.0
2017-06-14,search,msie,3225961.0
2017-06-14,yandex,msie,2343899.0
2017-06-15,search,msie,3189607.0
2017-06-15,yandex,msie,2321014.0
2017-06-16,search,msie,2880551.0
2017-06-16,yandex,msie,2071187.0
2017-06-17,search,msie,1358543.0
2017-06-17,yandex,msie,912414.0
2017-06-18,search,msie,1409007.0
2017-06-18,yandex,msie,951749.0
2017-06-19,search,msie,3258446.0
2017-06-19,yandex,msie,2366480.0
2017-06-20,search,msie,3165650.0
2017-06-20,yandex,msie,2298190.0
2017-06-21,search,msie,3172750.0
2017-06-21,yandex,msie,2302717.0
2017-06-22,search,msie,3080498.0
2017-06-22,yandex,msie,2244773.0
2017-06-23,search,msie,2785347.0
2017-06-23,yandex,msie,2026582.0
2017-06-24,search,msie,1333163.0
2017-06-24,yandex,msie,896362.0
2017-06-25,search,msie,1413430.0
2017-06-25,yandex,msie,970308.0
2017-06-26,search,msie,3155291.0
2017-06-26,yandex,msie,2311129.0
2017-06-27,search,msie,3085953.0
2017-06-27,yandex,msie,2250072.0
2017-06-28,search,msie,2963134.0
2017-06-28,yandex,msie,2163901.0
2017-06-29,search,msie,2929542.0
2017-06-29,yandex,msie,2128021.0
2017-06-30,search,msie,2688427.0
2017-06-30,yandex,msie,1949354.0
2017-07-01,search,msie,1330104.0
2017-07-01,yandex,msie,892334.0
2017-07-02,search,msie,1401206.0
2017-07-02,yandex,msie,956975.0
2017-07-03,search,msie,3020654.0
2017-07-03,yandex,msie,2205717.0
2017-07-04,search,msie,2992793.0
2017-07-04,yandex,msie,2172757.0
2017-07-05,search,msie,2965518.0
2017-07-05,yandex,msie,2163136.0
2017-07-06,search,msie,2939369.0
2017-07-06,yandex,msie,2152556.0
2017-07-07,search,msie,2709722.0
2017-07-07,yandex,msie,1965261.0
2017-07-08,search,msie,1337780.0
2017-07-08,yandex,msie,911188.0
2017-07-09,search,msie,1369560.0
2017-07-09,yandex,msie,936505.0
2017-07-10,search,msie,3037592.0
2017-07-10,yandex,msie,2217732.0
2017-07-11,search,msie,2923423.0
2017-07-11,yandex,msie,2126017.0
2017-07-12,search,msie,2917996.0
2017-07-12,yandex,msie,2116590.0
2017-07-13,search,msie,2859328.0
2017-07-13,yandex,msie,2078539.0
2017-07-14,search,msie,2602229.0
2017-07-14,yandex,msie,1885120.0
2017-07-15,search,msie,1220191.0
2017-07-15,yandex,msie,819888.0
2017-07-16,search,msie,1277640.0
2017-07-16,yandex,msie,857295.0
2017-07-17,search,msie,2939156.0
2017-07-17,yandex,msie,2133463.0
2017-07-18,search,msie,2894453.0
2017-07-18,yandex,msie,2100545.0
2017-07-19,search,msie,2865754.0
2017-07-19,yandex,msie,2080801.0
2017-07-20,search,msie,2821584.0
2017-07-20,yandex,msie,2041291.0
2017-07-21,search,msie,2585107.0
2017-07-21,yandex,msie,1860834.0
2017-07-22,search,msie,1216770.0
2017-07-22,yandex,msie,816305.0
2017-07-23,search,msie,1276129.0
2017-07-23,yandex,msie,860516.0
2017-07-24,search,msie,2941317.0
2017-07-24,yandex,msie,2143186.0
2017-07-25,search,msie,2882014.0
2017-07-25,yandex,msie,2096826.0
2017-07-26,search,msie,2812373.0
2017-07-26,yandex,msie,2045110.0
2017-07-27,search,msie,2773357.0
2017-07-27,yandex,msie,2005584.0
2017-07-28,search,msie,2508879.0
2017-07-28,yandex,msie,1801741.0
2017-07-29,search,msie,1192520.0
2017-07-29,yandex,msie,793134.0
2017-07-30,search,msie,1280810.0
2017-07-30,yandex,msie,865404.0
2017-07-31,search,msie,2871413.0
2017-07-31,yandex,msie,2084807.0
2017-08-01,search,msie,2808347.0
2017-08-01,yandex,msie,2028645.0
2017-08-02,search,msie,2814827.0
2017-08-02,yandex,msie,2034756.0
2017-08-03,search,msie,2774319.0
2017-08-03,yandex,msie,2010115.0
2017-08-04,search,msie,2524853.0
2017-08-04,yandex,msie,1825792.0
2017-08-05,search,msie,1193174.0
2017-08-05,yandex,msie,796145.0
2017-08-06,search,msie,1250031.0
2017-08-06,yandex,msie,839478.0
2017-08-07,search,msie,2872815.0
2017-08-07,yandex,msie,2094023.0
2017-08-08,search,msie,2843245.0
2017-08-08,yandex,msie,2067956.0
2017-08-09,search,msie,2769443.0
2017-08-09,yandex,msie,2019357.0
2017-08-10,search,msie,2680517.0
2017-08-10,yandex,msie,1954201.0
2017-08-11,search,msie,2428230.0
2017-08-11,yandex,msie,1771493.0
2017-08-12,search,msie,1116351.0
2017-08-12,yandex,msie,758362.0
2017-08-13,search,msie,1184415.0
2017-08-13,yandex,msie,807890.0
2017-08-14,search,msie,2792597.0
2017-08-14,yandex,msie,2051878.0
2017-08-15,search,msie,2757676.0
2017-08-15,yandex,msie,2027369.0
2017-08-16,search,msie,2775686.0
2017-08-16,yandex,msie,2023644.0
2017-08-17,search,msie,2742843.0
2017-08-17,yandex,msie,1991451.0
2017-08-18,search,msie,2491525.0
2017-08-18,yandex,msie,1804757.0
2017-08-19,search,msie,1170121.0
2017-08-19,yandex,msie,774970.0
2017-08-20,search,msie,1234810.0
2017-08-20,yandex,msie,826849.0
2017-08-21,search,msie,2885979.0
2017-08-21,yandex,msie,2104316.0
2017-08-22,search,msie,2859391.0
2017-08-22,yandex,msie,2084680.0
2017-08-23,search,msie,2866439.0
2017-08-23,yandex,msie,2096424.0
2017-08-24,search,msie,2800733.0
2017-08-24,yandex,msie,2057686.0
2017-08-25,search,msie,2559431.0
2017-08-25,yandex,msie,1868405.0
2017-08-26,search,msie,1203732.0
2017-08-26,yandex,msie,816532.0
2017-08-27,search,msie,1256881.0
2017-08-27,yandex,msie,853247.0
2017-08-28,search,msie,2935655.0
2017-08-28,yandex,msie,2164895.0
2017-08-29,search,msie,2884336.0
2017-08-29,yandex,msie,2121507.0
2017-08-30,search,msie,2788099.0
2017-08-30,yandex,msie,2050562.0
2017-08-31,search,msie,2748459.0
2017-08-31,yandex,msie,2012032.0
2017-09-01,search,msie,2360126.0
2017-09-01,yandex,msie,1711813.0
2017-09-02,search,msie,1228638.0
2017-09-02,yandex,msie,833245.0
2017-09-03,search,msie,1316591.0
2017-09-03,yandex,msie,899718.0
2017-09-04,search,msie,2901845.0
2017-09-04,yandex,msie,2135824.0
2017-09-05,search,msie,2943444.0
2017-09-05,yandex,msie,2167221.0
2017-09-06,search,msie,2925308.0
2017-09-06,yandex,msie,2161450.0
2017-09-07,search,msie,2879889.0
2017-09-07,yandex,msie,2120618.0
2017-09-08,search,msie,2655876.0
2017-09-08,yandex,msie,1938004.0
2017-09-09,search,msie,1283972.0
2017-09-09,yandex,msie,871705.0
2017-09-10,search,msie,1360302.0
2017-09-10,yandex,msie,935692.0
2017-09-11,search,msie,3057317.0
2017-09-11,yandex,msie,2252101.0
2017-09-12,search,msie,2961956.0
2017-09-12,yandex,msie,2160110.0
2017-09-13,search,msie,2918698.0
2017-09-13,yandex,msie,2136529.0
2017-09-14,search,msie,2883077.0
2017-09-14,yandex,msie,2107103.0
2017-09-15,search,msie,2612797.0
2017-09-15,yandex,msie,1893508.0
2017-09-16,search,msie,1236031.0
2017-09-16,yandex,msie,836176.0
2017-09-17,search,msie,1346649.0
2017-09-17,yandex,msie,923583.0
2017-09-18,search,msie,2991422.0
2017-09-18,yandex,msie,2200528.0
2017-09-19,search,msie,2964281.0
2017-09-19,yandex,msie,2177733.0
2017-09-20,search,msie,2926747.0
2017-09-20,yandex,msie,2150460.0
2017-09-21,search,msie,2888340.0
2017-09-21,yandex,msie,2131547.0
2017-09-22,search,msie,2639224.0
2017-09-22,yandex,msie,1929059.0
2017-09-23,search,msie,1259835.0
2017-09-23,yandex,msie,858928.0
2017-09-24,search,msie,1336468.0
2017-09-24,yandex,msie,930894.0
2017-09-25,search,msie,2972438.0
2017-09-25,yandex,msie,2196922.0
2017-09-26,search,msie,2966442.0
2017-09-26,yandex,msie,2190177.0
2017-09-27,search,msie,2954235.0
2017-09-27,yandex,msie,2180776.0
2017-09-28,search,msie,2893031.0
2017-09-28,yandex,msie,2133180.0
2014-01-01,search,opera,12246238.0
2014-01-01,yandex,opera,8159169.0
2014-01-02,search,opera,14888842.0
2014-01-02,yandex,opera,9874119.0
2014-01-03,search,opera,15784932.0
2014-01-03,yandex,opera,10499681.0
2014-01-04,search,opera,16056508.0
2014-01-04,yandex,opera,10702856.0
2014-01-05,search,opera,16546312.0
2014-01-05,yandex,opera,11025318.0
2014-01-06,search,opera,16351273.0
2014-01-06,yandex,opera,10979298.0
2014-01-07,search,opera,16887620.0
2014-01-07,yandex,opera,11392583.0
2014-01-08,search,opera,17926304.0
2014-01-08,yandex,opera,12017487.0
2014-01-09,search,opera,18692866.0
2014-01-09,yandex,opera,12592229.0
2014-01-10,search,opera,18813950.0
2014-01-10,yandex,opera,12693956.0
2014-01-11,search,opera,17146528.0
2014-01-11,yandex,opera,11560881.0
2014-01-12,search,opera,17910720.0
2014-01-12,yandex,opera,12137489.0
2014-01-13,search,opera,18683568.0
2014-01-13,yandex,opera,12670963.0
2014-01-14,search,opera,18868216.0
2014-01-14,yandex,opera,12787409.0
2014-01-15,search,opera,18724384.0
2014-01-15,yandex,opera,12644004.0
2014-01-16,search,opera,18682465.0
2014-01-16,yandex,opera,12592537.0
2014-01-17,search,opera,18081796.0
2014-01-17,yandex,opera,12232568.0
2014-01-18,search,opera,17022978.0
2014-01-18,yandex,opera,11515925.0
2014-01-19,search,opera,18635214.0
2014-01-19,yandex,opera,12662447.0
2014-01-20,search,opera,19814025.0
2014-01-20,yandex,opera,13520836.0
2014-01-21,search,opera,19700629.0
2014-01-21,yandex,opera,13419444.0
2014-01-22,search,opera,19256782.0
2014-01-22,yandex,opera,13141638.0
2014-01-23,search,opera,19043258.0
2014-01-23,yandex,opera,12994374.0
2014-01-24,search,opera,18463299.0
2014-01-24,yandex,opera,12594365.0
2014-01-25,search,opera,17567478.0
2014-01-25,yandex,opera,11927804.0
2014-01-26,search,opera,19176439.0
2014-01-26,yandex,opera,13087729.0
2014-01-27,search,opera,20231497.0
2014-01-27,yandex,opera,13883382.0
2014-01-28,search,opera,19878806.0
2014-01-28,yandex,opera,13656529.0
2014-01-29,search,opera,20111139.0
2014-01-29,yandex,opera,13858730.0
2014-01-30,search,opera,19985554.0
2014-01-30,yandex,opera,13719333.0
2014-01-31,search,opera,19099404.0
2014-01-31,yandex,opera,13045786.0
2014-02-01,search,opera,17146165.0
2014-02-01,yandex,opera,11587419.0
2014-02-02,search,opera,18748969.0
2014-02-02,yandex,opera,12739192.0
2014-02-03,search,opera,19936789.0
2014-02-03,yandex,opera,13670559.0
2014-02-04,search,opera,19640306.0
2014-02-04,yandex,opera,13432971.0
2014-02-05,search,opera,19602345.0
2014-02-05,yandex,opera,13385171.0
2014-02-06,search,opera,19202102.0
2014-02-06,yandex,opera,13116767.0
2014-02-07,search,opera,18237824.0
2014-02-07,yandex,opera,12438335.0
2014-02-08,search,opera,17525548.0
2014-02-08,yandex,opera,11783730.0
2014-02-09,search,opera,19166682.0
2014-02-09,yandex,opera,12947660.0
2014-02-10,search,opera,20335603.0
2014-02-10,yandex,opera,13846404.0
2014-02-11,search,opera,19739817.0
2014-02-11,yandex,opera,13433162.0
2014-02-12,search,opera,19610035.0
2014-02-12,yandex,opera,13221270.0
2014-02-13,search,opera,19776953.0
2014-02-13,yandex,opera,13544549.0
2014-02-14,search,opera,18516109.0
2014-02-14,yandex,opera,12770354.0
2014-02-15,search,opera,17570296.0
2014-02-15,yandex,opera,11998187.0
2014-02-16,search,opera,19674250.0
2014-02-16,yandex,opera,13472475.0
2014-02-17,search,opera,20620759.0
2014-02-17,yandex,opera,14207931.0
2014-02-18,search,opera,20189261.0
2014-02-18,yandex,opera,13975617.0
2014-02-19,search,opera,19760030.0
2014-02-19,yandex,opera,13594044.0
2014-02-20,search,opera,19331053.0
2014-02-20,yandex,opera,13326681.0
2014-02-21,search,opera,18464173.0
2014-02-21,yandex,opera,12771067.0
2014-02-22,search,opera,17661004.0
2014-02-22,yandex,opera,12158520.0
2014-02-23,search,opera,19686380.0
2014-02-23,yandex,opera,13591693.0
2014-02-24,search,opera,20395324.0
2014-02-24,yandex,opera,14160537.0
2014-02-25,search,opera,19830380.0
2014-02-25,yandex,opera,13698876.0
2014-02-26,search,opera,19597977.0
2014-02-26,yandex,opera,13491342.0
2014-02-27,search,opera,19544449.0
2014-02-27,yandex,opera,13540841.0
2014-02-28,search,opera,18351222.0
2014-02-28,yandex,opera,12670770.0
2014-03-01,search,opera,17023258.0
2014-03-01,yandex,opera,11686778.0
2014-03-02,search,opera,19641271.0
2014-03-02,yandex,opera,13710901.0
2014-03-03,search,opera,20438596.0
2014-03-03,yandex,opera,14221678.0
2014-03-04,search,opera,19995037.0
2014-03-04,yandex,opera,13886517.0
2014-03-05,search,opera,19388145.0
2014-03-05,yandex,opera,13453245.0
2014-03-06,search,opera,18672852.0
2014-03-06,yandex,opera,12918579.0
2014-03-07,search,opera,16737774.0
2014-03-07,yandex,opera,11555229.0
2014-03-08,search,opera,16276412.0
2014-03-08,yandex,opera,11313070.0
2014-03-09,search,opera,17454067.0
2014-03-09,yandex,opera,12062484.0
2014-03-10,search,opera,18975372.0
2014-03-10,yandex,opera,13176540.0
2014-03-11,search,opera,19842973.0
2014-03-11,yandex,opera,13853498.0
2014-03-12,search,opera,19874173.0
2014-03-12,yandex,opera,13922293.0
2014-03-13,search,opera,19224628.0
2014-03-13,yandex,opera,13457004.0
2014-03-14,search,opera,18238392.0
2014-03-14,yandex,opera,12730504.0
2014-03-15,search,opera,17294666.0
2014-03-15,yandex,opera,12044843.0
2014-03-16,search,opera,19941494.0
2014-03-16,yandex,opera,13919344.0
2014-03-17,search,opera,20898009.0
2014-03-17,yandex,opera,14657568.0
2014-03-18,search,opera,20363372.0
2014-03-18,yandex,opera,14242908.0
2014-03-19,search,opera,20029424.0
2014-03-19,yandex,opera,14000644.0
2014-03-20,search,opera,19773084.0
2014-03-20,yandex,opera,13805938.0
2014-03-21,search,opera,18053306.0
2014-03-21,yandex,opera,12573552.0
2014-03-22,search,opera,16380858.0
2014-03-22,yandex,opera,11401429.0
2014-03-23,search,opera,17426747.0
2014-03-23,yandex,opera,12077622.0
2014-03-24,search,opera,19263124.0
2014-03-24,yandex,opera,13409944.0
2014-03-25,search,opera,18609518.0
2014-03-25,yandex,opera,12922666.0
2014-03-26,search,opera,18791491.0
2014-03-26,yandex,opera,13067663.0
2014-03-27,search,opera,18724654.0
2014-03-27,yandex,opera,12998265.0
2014-03-28,search,opera,18028016.0
2014-03-28,yandex,opera,12511968.0
2014-03-29,search,opera,16947427.0
2014-03-29,yandex,opera,11808171.0
2014-03-30,search,opera,18404345.0
2014-03-30,yandex,opera,12758575.0
2014-03-31,search,opera,19787425.0
2014-03-31,yandex,opera,13854317.0
2014-04-01,search,opera,17821212.0
2014-04-01,yandex,opera,12493725.0
2014-04-02,search,opera,17617784.0
2014-04-02,yandex,opera,12373618.0
2014-04-03,search,opera,17333438.0
2014-04-03,yandex,opera,12186980.0
2014-04-04,search,opera,16581840.0
2014-04-04,yandex,opera,11679918.0
2014-04-05,search,opera,15262493.0
2014-04-05,yandex,opera,10695303.0
2014-04-06,search,opera,17555241.0
2014-04-06,yandex,opera,12220389.0
2014-04-07,search,opera,19322320.0
2014-04-07,yandex,opera,13533881.0
2014-04-08,search,opera,18423662.0
2014-04-08,yandex,opera,12915686.0
2014-04-09,search,opera,18274578.0
2014-04-09,yandex,opera,12848444.0
2014-04-10,search,opera,18150697.0
2014-04-10,yandex,opera,12706700.0
2014-04-11,search,opera,17002411.0
2014-04-11,yandex,opera,11996511.0
2014-04-12,search,opera,15236379.0
2014-04-12,yandex,opera,10688474.0
2014-04-13,search,opera,17729684.0
2014-04-13,yandex,opera,12496877.0
2014-04-14,search,opera,18498598.0
2014-04-14,yandex,opera,13118458.0
2014-04-15,search,opera,17943527.0
2014-04-15,yandex,opera,12712198.0
2014-04-16,search,opera,17162920.0
2014-04-16,yandex,opera,12099960.0
2014-04-17,search,opera,16184588.0
2014-04-17,yandex,opera,11395377.0
2014-04-18,search,opera,15619020.0
2014-04-18,yandex,opera,10926154.0
2014-04-19,search,opera,12971213.0
2014-04-19,yandex,opera,9028409.0
2014-04-20,search,opera,13763107.0
2014-04-20,yandex,opera,9714868.0
2014-04-21,search,opera,16428141.0
2014-04-21,yandex,opera,11687842.0
2014-04-22,search,opera,16639145.0
2014-04-22,yandex,opera,11767873.0
2014-04-23,search,opera,16349373.0
2014-04-23,yandex,opera,11588301.0
2014-04-24,search,opera,15676179.0
2014-04-24,yandex,opera,11557061.0
2014-04-25,search,opera,14542165.0
2014-04-25,yandex,opera,10704028.0
2014-04-26,search,opera,12866387.0
2014-04-26,yandex,opera,9431167.0
2014-04-27,search,opera,13908887.0
2014-04-27,yandex,opera,10194290.0
2014-04-28,search,opera,15522721.0
2014-04-28,yandex,opera,11347361.0
2014-04-29,search,opera,14974086.0
2014-04-29,yandex,opera,10966992.0
2014-04-30,search,opera,13675063.0
2014-04-30,yandex,opera,10022377.0
2014-05-01,search,opera,11320979.0
2014-05-01,yandex,opera,8279747.0
2014-05-02,search,opera,11488823.0
2014-05-02,yandex,opera,8739635.0
2014-05-03,search,opera,11927660.0
2014-05-03,yandex,opera,9118285.0
2014-05-04,search,opera,13675042.0
2014-05-04,yandex,opera,10458847.0
2014-05-05,search,opera,15493354.0
2014-05-05,yandex,opera,11928922.0
2014-05-06,search,opera,15336682.0
2014-05-06,yandex,opera,11733452.0
2014-05-07,search,opera,14605478.0
2014-05-07,yandex,opera,11197202.0
2014-05-08,search,opera,14135491.0
2014-05-08,yandex,opera,9872152.0
2014-05-09,search,opera,11422837.0
2014-05-09,yandex,opera,7865083.0
2014-05-10,search,opera,12587937.0
2014-05-10,yandex,opera,8690740.0
2014-05-11,search,opera,14923005.0
2014-05-11,yandex,opera,10439966.0
2014-05-12,search,opera,16335878.0
2014-05-12,yandex,opera,11302022.0
